txn_id,customer_id,txn_date,txn_amount,txn_type,channel
2799,699,2025-04-01 22:17:04.830390,1923.83,payment,atm
2800,347,2025-09-05 22:17:04.830392,3724.76,deposit,branch
2801,600,2025-01-04 22:17:04.830393,2735.85,deposit,atm
2802,841,2024-10-26 22:17:04.830395,1376.23,withdrawal,atm
2803,193,2025-02-08 22:17:04.830397,4661.24,withdrawal,branch
2804,467,2025-08-21 22:17:04.830398,4978.33,deposit,app
2805,401,2025-08-26 22:17:04.830400,1142.33,deposit,atm
2806,838,2025-09-17 22:17:04.830401,2506.91,deposit,atm
2807,925,2025-09-13 22:17:04.830403,4380.89,withdrawal,app
2808,224,2025-08-31 22:17:04.830405,4742.69,withdrawal,branch
2809,539,2025-09-01 22:17:04.830406,2397.06,deposit,atm
2810,705,2024-11-08 22:17:04.830408,1122.2,deposit,atm
2811,693,2025-07-29 22:17:04.830410,1782.0,payment,app
2812,74,2024-10-25 22:17:04.830411,1587.26,withdrawal,branch
2813,875,2025-07-16 22:17:04.830413,148.7,payment,atm
2814,871,2025-08-01 22:17:04.830414,2956.39,deposit,app
2815,222,2025-04-14 22:17:04.830416,1986.77,payment,app
2816,465,2025-07-01 22:17:04.830417,4127.39,deposit,atm
2817,880,2024-10-01 22:17:04.830419,3130.16,withdrawal,atm
2818,45,2025-01-09 22:17:04.830420,1125.89,deposit,atm
2819,92,2025-03-15 22:17:04.830422,4316.55,payment,atm
2820,900,2025-04-23 22:17:04.830424,2446.96,withdrawal,atm
2821,89,2024-10-14 22:17:04.830425,3438.54,payment,branch
2822,184,2025-08-04 22:17:04.830427,4430.32,withdrawal,atm
2823,75,2024-10-27 22:17:04.830428,4321.69,payment,atm
2824,755,2025-01-19 22:17:04.830430,1204.31,deposit,branch
2825,895,2024-12-09 22:17:04.830431,1235.56,deposit,atm
2826,238,2025-02-02 22:17:04.830433,1748.3,withdrawal,atm
2827,196,2025-05-08 22:17:04.830435,3553.39,withdrawal,app
2828,323,2025-07-07 22:17:04.830436,1066.45,payment,atm
2829,267,2025-04-27 22:17:04.830438,4783.84,deposit,atm
2830,405,2025-05-10 22:17:04.830440,3651.9,deposit,app
2831,471,2025-06-04 22:17:04.830441,4953.67,deposit,branch
2832,314,2025-07-10 22:17:04.830443,659.87,payment,atm
2833,177,2025-09-06 22:17:04.830444,3839.82,payment,branch
2834,130,2024-12-06 22:17:04.830446,2910.04,deposit,app
2835,160,2025-05-01 22:17:04.830447,2197.1,withdrawal,app
2836,616,2025-01-04 22:17:04.830452,3566.8,payment,atm
2837,510,2025-04-09 22:17:04.830454,1904.74,deposit,branch
2838,745,2025-02-02 22:17:04.830455,4058.1,deposit,branch
2839,332,2025-08-28 22:17:04.830457,4708.75,withdrawal,atm
2840,131,2024-12-30 22:17:04.830459,4882.86,deposit,branch
2841,46,2025-06-17 22:17:04.830460,3949.63,withdrawal,app
2842,62,2024-09-19 22:17:04.830462,4078.56,deposit,branch
2843,218,2025-03-02 22:17:04.830463,1446.14,withdrawal,atm
2844,626,2025-07-05 22:17:04.830465,2946.61,deposit,branch
2845,514,2025-05-22 22:17:04.830467,4330.33,deposit,branch
2846,519,2025-03-20 22:17:04.830468,4378.41,withdrawal,app
2847,141,2024-10-01 22:17:04.830470,4970.01,withdrawal,branch
2848,119,2025-03-07 22:17:04.830472,1113.58,deposit,app
2849,521,2024-11-21 22:17:04.830473,3154.86,withdrawal,app
2850,525,2024-09-27 22:17:04.830475,398.47,withdrawal,branch
2851,456,2024-11-20 22:17:04.830476,1397.19,withdrawal,app
2852,444,2024-11-03 22:17:04.830478,2411.8,withdrawal,app
2853,235,2025-08-14 22:17:04.830479,3065.89,payment,atm
2854,944,2025-07-21 22:17:04.830481,2184.58,withdrawal,atm
2855,721,2025-02-05 22:17:04.830482,1213.56,withdrawal,branch
2856,71,2025-05-13 22:17:04.830484,710.82,withdrawal,app
2857,373,2025-03-19 22:17:04.830486,4615.2,withdrawal,app
2858,900,2025-05-06 22:17:04.830487,3318.91,payment,app
2859,50,2025-09-04 22:17:04.830489,688.1,withdrawal,atm
2860,100,2024-10-26 22:17:04.830490,31.9,withdrawal,branch
2861,232,2025-04-15 22:17:04.830492,186.66,withdrawal,branch
2862,427,2025-08-16 22:17:04.830493,2819.48,withdrawal,branch
2863,446,2025-08-30 22:17:04.830495,3096.15,payment,branch
2864,371,2025-06-19 22:17:04.830497,3000.67,withdrawal,app
2865,512,2025-05-07 22:17:04.830498,1940.41,deposit,app
2866,717,2025-05-13 22:17:04.830500,2153.41,deposit,branch
2867,223,2025-02-19 22:17:04.830501,1506.96,deposit,atm
2868,517,2025-01-02 22:17:04.830503,3295.17,payment,app
2869,415,2025-04-19 22:17:04.830505,4524.22,payment,atm
2870,764,2024-11-21 22:17:04.830506,570.15,payment,app
2871,954,2025-08-01 22:17:04.830508,4538.02,deposit,app
2872,888,2025-06-06 22:17:04.830509,3302.67,payment,atm
2873,641,2025-06-11 22:17:04.830511,3571.71,withdrawal,branch
2874,764,2025-06-01 22:17:04.830513,3600.54,payment,app
2875,675,2025-07-26 22:17:04.830514,1025.97,payment,branch
2876,380,2025-06-28 22:17:04.830516,612.55,withdrawal,atm
2877,211,2025-01-11 22:17:04.830518,2297.42,withdrawal,atm
2878,337,2024-09-20 22:17:04.830519,3372.96,payment,atm
2879,105,2025-06-10 22:17:04.830521,2367.31,deposit,branch
2880,700,2025-08-06 22:17:04.830522,4666.48,payment,atm
2881,365,2025-07-28 22:17:04.830533,3381.35,withdrawal,branch
2882,701,2025-06-21 22:17:04.830534,522.12,deposit,branch
2883,201,2025-03-02 22:17:04.830536,4636.5,payment,branch
2884,785,2024-11-22 22:17:04.830538,4631.08,payment,atm
2885,70,2025-01-06 22:17:04.830539,4097.85,deposit,atm
2886,906,2025-08-27 22:17:04.830541,1806.5,withdrawal,atm
2887,886,2025-03-19 22:17:04.830543,946.89,payment,atm
2888,179,2024-10-07 22:17:04.830544,2271.19,deposit,branch
2889,480,2025-05-08 22:17:04.830546,3179.53,deposit,branch
2890,897,2025-08-31 22:17:04.830547,2410.34,payment,atm
2891,652,2025-07-21 22:17:04.830549,1578.9,deposit,atm
2892,119,2025-03-04 22:17:04.830550,1855.2,payment,app
2893,976,2024-11-23 22:17:04.830552,3489.36,withdrawal,app
2894,563,2025-01-14 22:17:04.830553,1612.82,withdrawal,app
2895,447,2025-02-01 22:17:04.830555,2955.48,deposit,atm
2896,643,2025-05-24 22:17:04.830557,4872.59,withdrawal,branch
2897,943,2025-06-28 22:17:04.830558,1740.17,withdrawal,app
2898,573,2025-09-16 22:17:04.830560,1486.66,withdrawal,app
2899,523,2025-02-23 22:17:04.830561,1159.71,deposit,atm
2900,729,2025-01-14 22:17:04.830563,2814.26,payment,app
2901,610,2024-12-26 22:17:04.830564,1545.64,deposit,atm
2902,571,2025-01-13 22:17:04.830566,150.6,payment,branch
2903,393,2025-01-07 22:17:04.830567,2540.68,withdrawal,app
2904,731,2024-11-03 22:17:04.830569,3774.83,withdrawal,app
2905,371,2024-12-01 22:17:04.830571,3518.81,withdrawal,app
2906,221,2025-01-02 22:17:04.830572,2682.51,deposit,app
2907,436,2025-04-06 22:17:04.830574,761.45,deposit,branch
2908,235,2024-11-14 22:17:04.830576,4047.18,payment,atm
2909,231,2024-10-29 22:17:04.830577,1361.63,deposit,atm
2910,405,2024-11-02 22:17:04.830579,1995.97,payment,atm
2911,680,2025-02-09 22:17:04.830580,635.55,payment,atm
2912,619,2025-05-04 22:17:04.830582,3328.73,payment,atm
2913,852,2025-08-19 22:17:04.830584,3546.75,payment,app
2914,772,2025-02-13 22:17:04.830585,3804.3,withdrawal,app
2915,339,2025-04-18 22:17:04.830587,1191.51,withdrawal,atm
2916,594,2025-04-08 22:17:04.830588,1397.81,payment,atm
2917,412,2025-07-14 22:17:04.830590,2401.3,payment,app
2918,150,2025-01-04 22:17:04.830591,4684.28,withdrawal,atm
2919,123,2025-06-15 22:17:04.830593,4963.63,payment,app
2920,850,2024-11-01 22:17:04.830595,1963.22,payment,atm
2921,103,2025-06-25 22:17:04.830596,3877.29,payment,branch
2922,844,2025-04-16 22:17:04.830598,857.42,withdrawal,app
2923,266,2024-11-05 22:17:04.830599,3138.05,deposit,app
2924,301,2025-02-07 22:17:04.830601,2257.55,withdrawal,atm
2925,362,2025-08-26 22:17:04.830602,3042.51,withdrawal,branch
2926,778,2024-12-26 22:17:04.830604,1322.83,payment,atm
2927,123,2024-12-24 22:17:04.830606,4918.37,deposit,branch
2928,904,2025-02-12 22:17:04.830607,2810.32,withdrawal,app
2929,922,2025-08-26 22:17:04.830609,4482.64,payment,branch
2930,199,2024-11-14 22:17:04.830611,3815.29,withdrawal,atm
2931,385,2025-06-17 22:17:04.830612,1926.8,withdrawal,app
2932,778,2024-11-27 22:17:04.830614,4316.02,deposit,app
2933,211,2025-08-18 22:17:04.830615,4227.36,payment,app
2934,373,2025-08-18 22:17:04.830616,4265.5,withdrawal,atm
2935,347,2025-03-14 22:17:04.830618,2784.35,deposit,branch
2936,822,2024-10-14 22:17:04.830620,1250.02,payment,app
2937,67,2025-06-12 22:17:04.830621,1039.23,payment,app
2938,165,2024-12-16 22:17:04.830623,769.82,payment,branch
2939,396,2025-08-13 22:17:04.830625,1133.88,payment,atm
2940,656,2025-04-11 22:17:04.830626,2677.43,withdrawal,atm
2941,802,2025-07-16 22:17:04.830628,3800.74,deposit,branch
2942,844,2025-03-17 22:17:04.830629,2772.41,withdrawal,atm
2943,84,2024-11-14 22:17:04.830631,3370.91,payment,atm
2944,905,2025-08-17 22:17:04.830632,1548.45,payment,atm
2945,2,2025-05-01 22:17:04.830634,1176.76,deposit,app
2946,310,2025-05-25 22:17:04.830636,2321.72,payment,branch
2947,630,2025-04-27 22:17:04.830637,4404.86,deposit,app
2948,448,2024-12-05 22:17:04.830639,2851.05,withdrawal,app
2949,951,2025-03-26 22:17:04.830640,1370.0,deposit,branch
2950,534,2025-06-25 22:17:04.830645,3462.26,withdrawal,branch
2951,661,2024-11-11 22:17:04.830647,3514.63,payment,atm
2952,766,2025-05-28 22:17:04.830649,1142.06,withdrawal,branch
2953,226,2025-01-20 22:17:04.830650,234.49,withdrawal,app
2954,513,2025-07-24 22:17:04.830652,495.64,deposit,branch
2955,721,2024-12-21 22:17:04.830653,4256.58,withdrawal,app
2956,433,2025-03-01 22:17:04.830655,2307.1,deposit,app
2957,637,2025-01-10 22:17:04.830656,3290.06,deposit,atm
2958,883,2025-04-28 22:17:04.830658,965.67,payment,branch
2959,572,2025-08-23 22:17:04.830659,4136.08,deposit,app
2960,519,2025-05-05 22:17:04.830661,2924.69,payment,branch
2961,434,2025-02-11 22:17:04.830663,4881.5,payment,atm
2962,540,2024-12-07 22:17:04.830664,1942.3,payment,app
2963,839,2025-03-20 22:17:04.830666,2559.34,withdrawal,branch
2964,895,2025-01-07 22:17:04.830667,634.98,withdrawal,app
2965,199,2025-03-04 22:17:04.830670,2577.26,deposit,branch
2966,951,2025-03-20 22:17:04.830671,3928.72,payment,branch
2967,758,2025-02-26 22:17:04.830673,3178.6,withdrawal,branch
2968,424,2025-06-20 22:17:04.830674,475.0,withdrawal,branch
2969,405,2025-07-05 22:17:04.830676,811.69,withdrawal,atm
2970,926,2025-04-06 22:17:04.830678,3620.12,payment,atm
2971,353,2025-02-03 22:17:04.830679,1799.45,deposit,atm
2972,874,2025-05-02 22:17:04.830681,2208.56,withdrawal,app
2973,968,2024-12-11 22:17:04.830682,4164.23,payment,branch
2974,329,2025-02-07 22:17:04.830684,2762.51,withdrawal,app
2975,894,2024-10-14 22:17:04.830685,1572.29,deposit,branch
2976,105,2024-12-26 22:17:04.830687,1569.93,deposit,branch
2977,226,2024-12-21 22:17:04.830688,3968.42,withdrawal,atm
2978,450,2025-02-19 22:17:04.830690,4415.38,withdrawal,atm
2979,258,2024-10-03 22:17:04.830692,4700.88,deposit,app
2980,371,2025-08-23 22:17:04.830693,1235.14,deposit,app
2981,71,2025-03-20 22:17:04.830695,4791.95,deposit,app
2982,319,2025-02-14 22:17:04.830696,1445.44,deposit,app
2983,236,2025-07-21 22:17:04.830698,1910.08,withdrawal,atm
2984,632,2024-10-17 22:17:04.830699,2374.47,withdrawal,atm
2985,955,2025-05-23 22:17:04.830701,3601.79,payment,branch
2986,82,2025-07-24 22:17:04.830703,4979.23,payment,branch
2987,910,2025-02-01 22:17:04.830704,3845.38,deposit,atm
2988,120,2025-04-11 22:17:04.830706,3147.75,deposit,atm
2989,975,2024-12-28 22:17:04.830707,1163.17,withdrawal,branch
2990,885,2025-04-12 22:17:04.830709,53.59,deposit,app
2991,160,2025-04-28 22:17:04.830710,384.12,withdrawal,atm
2992,338,2025-07-06 22:17:04.830712,4588.07,deposit,branch
2993,123,2024-11-11 22:17:04.830714,3376.62,payment,atm
2994,954,2025-07-24 22:17:04.830715,4014.48,deposit,app
2995,551,2025-06-22 22:17:04.830717,4045.32,withdrawal,atm
2996,142,2025-03-20 22:17:04.830718,4524.14,deposit,atm
2997,30,2025-03-19 22:17:04.830720,1995.4,payment,atm
2998,745,2025-05-22 22:17:04.830721,4544.1,payment,app
2999,981,2024-10-05 22:17:04.830723,1336.22,deposit,app
3000,286,2025-02-09 22:17:04.830725,1112.42,withdrawal,branch
3001,945,2025-07-10 22:17:04.830726,372.94,withdrawal,app
3002,368,2025-09-18 22:17:04.830728,2679.51,deposit,atm
3003,799,2024-11-07 22:17:04.830729,1123.48,withdrawal,branch
3004,947,2024-11-17 22:17:04.830731,3076.66,withdrawal,branch
3005,1000,2025-04-25 22:17:04.830732,340.26,payment,branch
3006,292,2024-10-06 22:17:04.830734,108.94,payment,branch
3007,335,2025-06-19 22:17:04.830736,3580.49,deposit,app
3008,69,2025-04-11 22:17:04.830737,886.85,withdrawal,branch
3009,271,2024-10-19 22:17:04.830739,946.1,withdrawal,app
3010,244,2025-03-18 22:17:04.830740,3826.06,withdrawal,atm
3011,356,2025-07-17 22:17:04.830742,3726.06,withdrawal,branch
3012,776,2024-11-28 22:17:04.830743,2902.85,payment,branch
3013,210,2024-09-20 22:17:04.830745,806.7,withdrawal,app
3014,334,2024-11-15 22:17:04.830746,4494.11,withdrawal,app
3015,448,2025-04-14 22:17:04.830748,1198.93,withdrawal,atm
3016,149,2024-12-28 22:17:04.830750,3875.75,withdrawal,branch
3017,620,2025-06-20 22:17:04.830751,2759.03,payment,atm
3018,347,2025-07-15 22:17:04.830753,2395.96,deposit,atm
3019,257,2025-05-19 22:17:04.830754,92.65,deposit,app
3020,408,2025-01-06 22:17:04.830755,2928.95,deposit,atm
3021,913,2025-09-08 22:17:04.830757,2683.04,withdrawal,atm
3022,411,2025-05-25 22:17:04.830759,3696.89,deposit,atm
3023,878,2025-04-29 22:17:04.830760,3599.65,payment,branch
3024,288,2024-12-01 22:17:04.830762,2090.6,deposit,app
3025,412,2025-03-31 22:17:04.830764,937.89,payment,atm
3026,708,2025-05-05 22:17:04.830765,4311.1,withdrawal,app
3027,712,2025-09-19 22:17:04.830767,3546.07,deposit,app
3028,416,2025-07-20 22:17:04.830769,1439.9,withdrawal,atm
3029,894,2025-02-02 22:17:04.830770,1270.71,withdrawal,branch
3030,992,2024-09-27 22:17:04.830772,2919.42,payment,branch
3031,644,2025-08-20 22:17:04.830774,4156.84,deposit,app
3032,743,2025-02-22 22:17:04.830776,2368.11,withdrawal,branch
3033,74,2025-09-11 22:17:04.830777,2641.04,deposit,atm
3034,270,2025-03-20 22:17:04.830779,400.44,deposit,app
3035,868,2025-08-18 22:17:04.830781,3685.46,withdrawal,branch
3036,838,2024-12-22 22:17:04.830782,1784.96,payment,branch
3037,780,2025-06-26 22:17:04.830784,564.18,withdrawal,atm
3038,642,2024-11-29 22:17:04.830785,4808.65,payment,app
3039,769,2025-07-15 22:17:04.830787,2335.69,payment,app
3040,565,2025-07-31 22:17:04.830789,4104.73,deposit,app
3041,630,2025-04-05 22:17:04.830790,4489.93,payment,branch
3042,975,2025-05-31 22:17:04.830792,4615.19,payment,atm
3043,836,2025-02-01 22:17:04.830793,4493.71,deposit,atm
3044,691,2024-10-08 22:17:04.830795,2103.41,deposit,app
3045,605,2025-06-23 22:17:04.830796,2246.94,deposit,app
3046,349,2025-02-25 22:17:04.830798,4881.44,withdrawal,atm
3047,637,2025-04-26 22:17:04.830800,3826.01,payment,app
3048,293,2024-09-26 22:17:04.830803,1540.08,payment,app
3049,382,2025-08-05 22:17:04.830805,4157.52,payment,atm
3050,643,2024-11-15 22:17:04.830806,990.35,withdrawal,branch
3051,259,2025-04-12 22:17:04.830808,1838.33,payment,atm
3052,801,2025-08-11 22:17:04.830809,2576.15,withdrawal,atm
3053,297,2025-01-05 22:17:04.830811,3334.78,withdrawal,app
3054,329,2025-02-09 22:17:04.830812,1930.61,withdrawal,branch
3055,588,2024-09-26 22:17:04.830814,731.55,withdrawal,atm
3056,235,2025-09-12 22:17:04.830816,1718.31,payment,branch
3057,998,2025-05-05 22:17:04.830817,1004.26,payment,branch
3058,213,2024-12-30 22:17:04.830819,2746.2,payment,branch
3059,955,2025-03-27 22:17:04.830821,4134.01,payment,branch
3060,82,2024-10-17 22:17:04.830822,247.82,withdrawal,branch
3061,736,2025-07-07 22:17:04.830824,1720.42,withdrawal,app
3062,525,2025-05-01 22:17:04.830826,4905.84,withdrawal,atm
3063,983,2025-02-24 22:17:04.830827,4593.18,withdrawal,atm
3064,115,2024-10-20 22:17:04.830828,720.4,deposit,branch
3065,194,2025-05-03 22:17:04.830830,3688.9,withdrawal,branch
3066,901,2025-07-04 22:17:04.830832,3043.96,withdrawal,atm
3067,373,2025-04-16 22:17:04.830833,835.19,withdrawal,atm
3068,25,2024-11-20 22:17:04.830835,458.56,withdrawal,branch
3069,156,2024-12-19 22:17:04.830837,4931.95,withdrawal,app
3070,941,2025-06-18 22:17:04.830838,3694.29,withdrawal,atm
3071,561,2025-05-31 22:17:04.830840,4430.66,payment,app
3072,61,2024-12-18 22:17:04.830841,3799.01,payment,atm
3073,286,2025-03-14 22:17:04.830843,3582.26,payment,app
3074,818,2025-03-17 22:17:04.830844,2990.96,deposit,app
3075,897,2025-03-19 22:17:04.830846,957.87,payment,branch
3076,603,2024-10-28 22:17:04.830848,4634.18,withdrawal,branch
3077,166,2025-05-27 22:17:04.830849,4070.64,payment,branch
3078,678,2025-02-16 22:17:04.830851,4932.33,deposit,atm
3079,289,2024-10-13 22:17:04.830852,389.28,deposit,atm
3080,651,2025-04-09 22:17:04.830854,2851.6,payment,branch
3081,547,2025-06-17 22:17:04.830856,669.83,withdrawal,app
3082,740,2025-09-01 22:17:04.830857,3978.51,withdrawal,atm
3083,337,2025-01-05 22:17:04.830859,1513.97,deposit,branch
3084,141,2025-03-10 22:17:04.830861,2239.25,deposit,app
3085,693,2025-08-08 22:17:04.830862,3578.56,withdrawal,branch
3086,660,2025-06-05 22:17:04.830864,2080.67,withdrawal,branch
3087,320,2025-03-18 22:17:04.830865,239.89,payment,atm
3088,131,2025-05-16 22:17:04.830867,3606.22,withdrawal,branch
3089,109,2025-08-25 22:17:04.830868,15.08,deposit,branch
3090,624,2025-08-17 22:17:04.830870,1605.63,payment,atm
3091,713,2024-12-05 22:17:04.830871,286.68,withdrawal,branch
3092,908,2024-12-09 22:17:04.830873,3644.04,withdrawal,app
3093,928,2024-12-15 22:17:04.830875,3412.08,payment,atm
3094,163,2024-12-23 22:17:04.830876,3234.2,payment,atm
3095,815,2025-08-27 22:17:04.830878,3251.57,deposit,app
3096,956,2025-02-17 22:17:04.830879,4101.08,withdrawal,app
3097,873,2025-01-05 22:17:04.830881,4036.99,withdrawal,branch
3098,103,2025-08-16 22:17:04.830883,3291.38,deposit,app
3099,696,2025-01-11 22:17:04.830884,4205.77,payment,atm
3100,767,2025-04-14 22:17:04.830886,958.57,withdrawal,atm
3101,185,2024-10-27 22:17:04.830887,1433.24,withdrawal,branch
3102,386,2025-06-13 22:17:04.830889,4447.32,withdrawal,atm
3103,485,2024-12-25 22:17:04.830890,64.6,payment,app
3104,521,2025-01-12 22:17:04.830892,2999.09,payment,atm
3105,553,2025-04-26 22:17:04.830894,1595.91,deposit,atm
3106,113,2025-01-29 22:17:04.830895,4447.58,withdrawal,branch
3107,432,2025-03-11 22:17:04.830897,1281.48,payment,branch
3108,852,2025-09-14 22:17:04.830899,3528.84,payment,branch
3109,276,2024-10-18 22:17:04.830900,1460.0,withdrawal,app
3110,794,2024-09-22 22:17:04.830902,3209.8,payment,app
3111,403,2024-11-13 22:17:04.830904,983.1,payment,app
3112,976,2025-09-11 22:17:04.830905,3067.98,deposit,app
3113,776,2024-10-10 22:17:04.830907,869.2,payment,atm
3114,683,2025-06-01 22:17:04.830908,914.18,deposit,atm
3115,686,2025-07-02 22:17:04.830910,207.16,deposit,app
3116,850,2025-09-02 22:17:04.830911,1455.29,deposit,branch
3117,570,2025-05-24 22:17:04.830913,3458.45,deposit,app
3118,413,2024-12-28 22:17:04.830915,1162.7,deposit,branch
3119,527,2025-06-29 22:17:04.830916,4121.44,withdrawal,app
3120,187,2025-08-19 22:17:04.830918,2695.6,deposit,app
3121,768,2024-10-25 22:17:04.830920,3503.37,payment,atm
3122,547,2025-07-09 22:17:04.830921,121.45,withdrawal,app
3123,392,2024-12-07 22:17:04.830923,1826.23,withdrawal,app
3124,975,2024-12-06 22:17:04.830924,148.05,withdrawal,branch
3125,360,2024-09-27 22:17:04.830926,3778.67,payment,branch
3126,904,2025-01-27 22:17:04.830928,1595.84,withdrawal,app
3127,315,2025-06-15 22:17:04.830929,4197.26,deposit,branch
3128,630,2025-08-15 22:17:04.830931,2789.79,deposit,app
3129,518,2025-03-24 22:17:04.830936,2464.19,withdrawal,app
3130,63,2024-10-02 22:17:04.830938,4086.83,withdrawal,atm
3131,5,2025-05-11 22:17:04.830939,2707.18,payment,branch
3132,713,2025-09-10 22:17:04.830941,158.26,withdrawal,branch
3133,82,2025-03-21 22:17:04.830944,4240.14,deposit,atm
3134,877,2025-01-04 22:17:04.830945,4536.57,payment,atm
3135,316,2025-08-01 22:17:04.830947,831.6,withdrawal,app
3136,239,2025-06-27 22:17:04.830949,2319.9,withdrawal,atm
3137,315,2025-03-22 22:17:04.830950,1598.49,withdrawal,app
3138,708,2024-11-05 22:17:04.830952,3498.82,payment,branch
3139,977,2025-02-16 22:17:04.830953,320.49,withdrawal,app
3140,431,2024-11-15 22:17:04.830955,462.39,payment,atm
3141,258,2025-05-19 22:17:04.830956,368.21,payment,app
3142,700,2024-11-11 22:17:04.830958,3141.97,deposit,atm
3143,332,2025-06-05 22:17:04.830960,3971.57,payment,atm
3144,270,2025-02-16 22:17:04.830961,3059.43,deposit,atm
3145,457,2025-01-18 22:17:04.830963,2746.57,deposit,atm
3146,864,2024-12-13 22:17:04.830965,757.92,payment,branch
3147,384,2025-01-27 22:17:04.830966,712.12,payment,branch
3148,764,2025-02-27 22:17:04.830968,2023.91,deposit,branch
3149,218,2024-09-28 22:17:04.830969,2626.62,withdrawal,atm
3150,323,2025-04-24 22:17:04.830971,2511.73,withdrawal,app
3151,992,2025-07-04 22:17:04.830973,3533.26,payment,app
3152,738,2025-09-09 22:17:04.830974,2431.72,payment,app
3153,835,2025-08-02 22:17:04.830976,1760.95,deposit,branch
3154,12,2024-10-13 22:17:04.830977,1495.35,withdrawal,app
3155,417,2025-04-07 22:17:04.830979,3913.94,withdrawal,app
3156,565,2025-03-24 22:17:04.830981,1911.59,withdrawal,app
3157,832,2024-11-21 22:17:04.830982,2071.47,deposit,atm
3158,158,2024-11-06 22:17:04.830984,4353.55,withdrawal,branch
3159,262,2025-03-06 22:17:04.830986,2832.01,withdrawal,branch
3160,373,2025-08-29 22:17:04.830987,214.76,deposit,branch
3161,395,2024-12-04 22:17:04.830989,2383.14,payment,branch
3162,469,2024-11-17 22:17:04.830991,2383.92,withdrawal,atm
3163,788,2025-05-12 22:17:04.830992,1239.75,payment,atm
3164,617,2024-10-25 22:17:04.830994,4039.18,withdrawal,app
3165,769,2025-08-08 22:17:04.830996,443.63,withdrawal,app
3166,789,2024-09-22 22:17:04.830997,12.67,withdrawal,branch
3167,90,2025-01-05 22:17:04.830998,1064.3,payment,atm
3168,251,2024-10-30 22:17:04.831000,2337.71,payment,atm
3169,795,2024-09-19 22:17:04.831002,4461.87,withdrawal,branch
3170,32,2024-12-25 22:17:04.831003,167.61,payment,app
3171,531,2025-04-19 22:17:04.831005,4893.79,payment,branch
3172,556,2025-09-18 22:17:04.831007,2319.64,payment,app
3173,5,2024-11-06 22:17:04.831009,4850.09,deposit,atm
3174,953,2025-06-16 22:17:04.831011,3019.84,deposit,atm
3175,722,2025-05-19 22:17:04.831012,3612.14,withdrawal,atm
3176,646,2025-01-20 22:17:04.831014,4035.68,payment,atm
3177,181,2025-05-09 22:17:04.831015,872.6,deposit,app
3178,984,2024-11-19 22:17:04.831017,1349.03,deposit,atm
3179,160,2025-06-13 22:17:04.831018,4610.87,payment,atm
3180,742,2025-01-02 22:17:04.831020,3714.29,deposit,atm
3181,212,2024-12-17 22:17:04.831022,1972.14,deposit,branch
3182,201,2024-10-10 22:17:04.831024,787.39,deposit,app
3183,223,2024-09-30 22:17:04.831025,2964.71,withdrawal,app
3184,562,2024-12-09 22:17:04.831027,1771.18,withdrawal,app
3185,690,2025-09-15 22:17:04.831028,3978.04,withdrawal,branch
3186,625,2025-05-31 22:17:04.831030,2642.71,payment,app
3187,821,2025-08-07 22:17:04.831032,433.48,payment,app
3188,871,2024-10-02 22:17:04.831033,2181.48,payment,atm
3189,581,2025-01-10 22:17:04.831035,2281.96,deposit,branch
3190,542,2025-02-01 22:17:04.831036,4483.48,withdrawal,branch
3191,971,2025-08-30 22:17:04.831038,2460.51,withdrawal,branch
3192,255,2025-04-09 22:17:04.831039,4716.22,withdrawal,app
3193,899,2024-11-29 22:17:04.831041,4893.17,deposit,branch
3194,802,2025-05-04 22:17:04.831043,1374.91,withdrawal,branch
3195,529,2025-01-03 22:17:04.831044,3714.05,payment,branch
3196,130,2025-02-28 22:17:04.831046,303.2,withdrawal,branch
3197,305,2024-12-22 22:17:04.831048,3837.92,payment,branch
3198,992,2025-08-02 22:17:04.831049,404.05,withdrawal,atm
3199,596,2025-07-07 22:17:04.831051,2642.66,deposit,atm
3200,426,2025-03-20 22:17:04.831053,1715.66,withdrawal,branch
3201,169,2025-06-07 22:17:04.831054,4240.51,payment,atm
3202,975,2024-10-10 22:17:04.831056,2173.6,deposit,branch
3203,590,2025-04-29 22:17:04.831057,2637.28,deposit,app
3204,132,2025-07-09 22:17:04.831059,489.97,payment,app
3205,695,2025-05-18 22:17:04.831060,2432.56,deposit,branch
3206,892,2025-05-16 22:17:04.831062,3883.22,payment,branch
3207,89,2025-04-14 22:17:04.831064,3410.14,deposit,app
3208,9,2024-12-24 22:17:04.831065,1621.5,withdrawal,atm
3209,358,2025-08-19 22:17:04.831067,3587.75,payment,branch
3210,278,2024-11-21 22:17:04.831069,3030.4,withdrawal,atm
3211,479,2025-03-04 22:17:04.831070,515.51,withdrawal,branch
3212,283,2025-04-27 22:17:04.831072,2289.92,deposit,app
3213,864,2025-08-23 22:17:04.831073,2864.39,deposit,atm
3214,560,2024-09-29 22:17:04.831075,2198.71,deposit,atm
3215,653,2024-09-20 22:17:04.831077,1998.18,withdrawal,branch
3216,451,2025-01-27 22:17:04.831078,1578.94,withdrawal,branch
3217,595,2025-04-14 22:17:04.831080,3868.45,deposit,app
3218,186,2024-11-13 22:17:04.831081,2892.17,deposit,app
3219,22,2024-10-18 22:17:04.831084,3674.24,payment,atm
3220,22,2025-01-07 22:17:04.831086,4020.64,payment,atm
3221,567,2025-04-12 22:17:04.831087,3532.96,deposit,app
