customer_id,month,txn_amount_sum,txn_count,avg_txn_value
326,2025-02-01,3302.48,1,3302.48
326,2025-07-01,3492.76,1,3492.76
327,2024-10-01,6253.85,2,3126.925
327,2025-03-01,2421.1,1,2421.1
327,2025-06-01,1693.51,1,1693.51
328,2025-05-01,4887.87,1,4887.87
329,2025-01-01,4987.61,1,4987.61
329,2025-07-01,1396.11,1,1396.11
329,2025-09-01,1717.93,1,1717.93
330,2024-09-01,4541.51,1,4541.51
330,2024-11-01,2881.99,1,2881.99
330,2025-03-01,2771.3,1,2771.3
330,2025-04-01,29.83,1,29.83
330,2025-06-01,3648.58,1,3648.58
330,2025-07-01,4077.75,1,4077.75
330,2025-09-01,5121.4400000000005,2,2560.7200000000003
331,2025-04-01,4651.55,1,4651.55
331,2025-05-01,2330.71,1,2330.71
331,2025-06-01,3901.41,3,1300.47
331,2025-07-01,3179.5699999999997,2,1589.7849999999999
331,2025-08-01,1718.44,2,859.22
332,2024-12-01,4488.78,1,4488.78
332,2025-02-01,4098.64,1,4098.64
332,2025-06-01,4488.96,1,4488.96
333,2024-10-01,4574.96,1,4574.96
333,2024-11-01,3129.47,1,3129.47
333,2025-03-01,2500.06,1,2500.06
334,2025-03-01,154.23,1,154.23
334,2025-05-01,2830.67,2,1415.335
334,2025-06-01,4556.47,1,4556.47
334,2025-08-01,3622.7,1,3622.7
335,2024-10-01,34.5,1,34.5
335,2024-11-01,1548.92,1,1548.92
335,2025-01-01,1432.1,1,1432.1
335,2025-03-01,1460.24,1,1460.24
335,2025-06-01,4024.04,1,4024.04
336,2025-03-01,1640.81,1,1640.81
336,2025-04-01,3435.1,1,3435.1
336,2025-07-01,4525.96,2,2262.98
337,2024-11-01,17.54,1,17.54
337,2024-12-01,3672.23,1,3672.23
337,2025-02-01,1564.51,1,1564.51
338,2024-11-01,1315.86,1,1315.86
338,2024-12-01,1752.07,1,1752.07
338,2025-01-01,7182.3,2,3591.15
338,2025-03-01,4546.29,1,4546.29
339,2024-10-01,4834.49,2,2417.245
339,2024-11-01,10130.83,3,3376.943333333333
339,2024-12-01,799.03,1,799.03
339,2025-02-01,4050.61,1,4050.61
339,2025-03-01,1967.96,1,1967.96
339,2025-04-01,1321.04,1,1321.04
340,2025-01-01,4879.4,1,4879.4
340,2025-02-01,2597.6299999999997,2,1298.8149999999998
340,2025-03-01,3805.79,1,3805.79
340,2025-05-01,2496.65,1,2496.65
340,2025-07-01,1462.17,2,731.085
340,2025-08-01,781.86,1,781.86
341,2024-09-01,2650.86,1,2650.86
341,2024-12-01,4242.72,1,4242.72
341,2025-02-01,3459.55,1,3459.55
341,2025-03-01,4650.33,1,4650.33
341,2025-07-01,1296.44,1,1296.44
342,2024-11-01,3220.7999999999997,2,1610.3999999999999
342,2024-12-01,2275.75,1,2275.75
342,2025-01-01,1100.32,1,1100.32
342,2025-02-01,159.36,1,159.36
342,2025-07-01,4699.52,2,2349.76
342,2025-08-01,619.04,1,619.04
343,2025-07-01,2350.54,1,2350.54
343,2025-08-01,3201.02,1,3201.02
344,2024-12-01,3759.5,1,3759.5
344,2025-06-01,2731.76,1,2731.76
344,2025-08-01,2354.08,1,2354.08
345,2024-10-01,4745.15,1,4745.15
345,2025-01-01,3566.09,1,3566.09
345,2025-03-01,3270.58,1,3270.58
345,2025-05-01,2124.31,1,2124.31
345,2025-08-01,948.32,1,948.32
346,2024-10-01,254.13,1,254.13
346,2025-02-01,4462.59,1,4462.59
346,2025-03-01,2714.11,1,2714.11
346,2025-04-01,4879.56,1,4879.56
346,2025-05-01,2740.57,1,2740.57
346,2025-06-01,3205.46,2,1602.73
346,2025-07-01,866.92,1,866.92
347,2024-09-01,3500.4,1,3500.4
347,2024-11-01,5531.0,2,2765.5
347,2025-03-01,4921.6,1,4921.6
347,2025-04-01,282.06,1,282.06
347,2025-08-01,3403.54,1,3403.54
348,2024-09-01,4905.0,1,4905.0
348,2024-11-01,2970.96,1,2970.96
348,2024-12-01,3939.36,1,3939.36
348,2025-05-01,3922.28,1,3922.28
349,2024-10-01,2589.25,1,2589.25
349,2025-07-01,4838.54,1,4838.54
350,2024-12-01,1815.27,1,1815.27
350,2025-01-01,1774.82,1,1774.82
350,2025-03-01,3024.06,1,3024.06
350,2025-05-01,2438.96,1,2438.96
351,2024-10-01,3236.43,1,3236.43
351,2024-12-01,1791.83,1,1791.83
351,2025-03-01,3522.71,1,3522.71
351,2025-04-01,3996.43,1,3996.43
352,2024-11-01,3353.05,1,3353.05
352,2024-12-01,56.61,1,56.61
352,2025-01-01,1651.04,1,1651.04
352,2025-05-01,4971.85,2,2485.925
352,2025-07-01,347.12,1,347.12
353,2024-10-01,2378.78,1,2378.78
353,2024-11-01,5929.76,2,2964.88
353,2025-06-01,8310.08,2,4155.04
354,2024-11-01,3927.7,1,3927.7
354,2024-12-01,3306.4,1,3306.4
354,2025-05-01,2749.76,1,2749.76
354,2025-06-01,3558.56,1,3558.56
355,2025-02-01,388.78,1,388.78
355,2025-07-01,5337.76,2,2668.88
355,2025-08-01,1776.59,1,1776.59
356,2024-11-01,4605.68,1,4605.68
356,2025-02-01,1279.41,1,1279.41
356,2025-05-01,3613.28,1,3613.28
356,2025-06-01,3815.48,1,3815.48
356,2025-07-01,3721.15,1,3721.15
357,2025-01-01,4581.44,1,4581.44
357,2025-04-01,3474.73,1,3474.73
357,2025-05-01,4614.610000000001,2,2307.3050000000003
357,2025-08-01,713.56,1,713.56
358,2024-10-01,2716.65,1,2716.65
358,2025-04-01,4308.0,1,4308.0
358,2025-06-01,754.17,1,754.17
358,2025-07-01,3932.33,1,3932.33
359,2024-10-01,2194.28,1,2194.28
359,2024-11-01,3109.21,1,3109.21
359,2024-12-01,1815.75,1,1815.75
359,2025-01-01,2000.29,1,2000.29
359,2025-02-01,1408.12,1,1408.12
359,2025-03-01,5633.28,2,2816.64
359,2025-05-01,4546.24,1,4546.24
359,2025-06-01,7347.19,3,2449.063333333333
359,2025-07-01,2763.55,1,2763.55
359,2025-08-01,676.03,1,676.03
359,2025-09-01,3594.2,1,3594.2
360,2024-09-01,3193.34,1,3193.34
360,2024-10-01,2565.03,1,2565.03
360,2025-01-01,4451.79,1,4451.79
360,2025-04-01,1258.0,1,1258.0
360,2025-07-01,521.9,1,521.9
361,2024-09-01,419.92,1,419.92
361,2024-12-01,1200.65,1,1200.65
361,2025-03-01,2144.33,1,2144.33
361,2025-04-01,3460.05,1,3460.05
361,2025-05-01,4400.15,1,4400.15
362,2024-09-01,2494.53,1,2494.53
363,2024-09-01,1050.26,1,1050.26
363,2024-10-01,2277.41,1,2277.41
363,2024-11-01,2134.65,1,2134.65
363,2024-12-01,4111.55,1,4111.55
363,2025-05-01,3828.72,1,3828.72
363,2025-06-01,454.18,1,454.18
364,2024-11-01,1169.64,1,1169.64
364,2025-05-01,1387.03,1,1387.03
364,2025-08-01,7043.23,2,3521.615
364,2025-09-01,3658.99,1,3658.99
365,2024-09-01,3984.53,1,3984.53
365,2024-12-01,3463.12,2,1731.56
365,2025-03-01,4813.94,1,4813.94
365,2025-04-01,2276.61,1,2276.61
365,2025-05-01,3223.07,1,3223.07
366,2025-01-01,3500.48,1,3500.48
366,2025-03-01,2560.71,1,2560.71
367,2024-10-01,1136.29,1,1136.29
367,2024-11-01,211.0,1,211.0
367,2025-03-01,4179.65,1,4179.65
367,2025-04-01,1171.5,1,1171.5
367,2025-05-01,2720.02,1,2720.02
367,2025-07-01,2276.43,1,2276.43
368,2024-10-01,2532.34,1,2532.34
368,2024-11-01,3868.92,1,3868.92
368,2025-02-01,3719.24,1,3719.24
368,2025-03-01,14.12,1,14.12
368,2025-06-01,8359.66,2,4179.83
368,2025-08-01,1729.12,1,1729.12
368,2025-09-01,3535.65,1,3535.65
369,2024-10-01,389.18,1,389.18
369,2025-07-01,1827.75,1,1827.75
370,2025-02-01,4551.13,2,2275.565
370,2025-08-01,1498.47,1,1498.47
371,2024-10-01,2695.23,1,2695.23
371,2025-01-01,2671.67,1,2671.67
371,2025-03-01,3317.79,1,3317.79
371,2025-04-01,4979.58,1,4979.58
371,2025-05-01,1661.69,1,1661.69
371,2025-09-01,2515.35,1,2515.35
372,2024-11-01,707.27,1,707.27
372,2025-02-01,838.09,1,838.09
372,2025-07-01,275.16,1,275.16
373,2024-11-01,4879.52,1,4879.52
373,2024-12-01,72.24,1,72.24
373,2025-06-01,4310.18,1,4310.18
373,2025-07-01,6186.610000000001,2,3093.3050000000003
373,2025-08-01,896.61,1,896.61
374,2025-06-01,3178.3,1,3178.3
375,2024-10-01,4347.67,1,4347.67
375,2024-12-01,2370.38,1,2370.38
375,2025-02-01,3006.39,1,3006.39
375,2025-06-01,2338.15,1,2338.15
375,2025-08-01,1647.2,2,823.6
376,2024-09-01,1344.51,1,1344.51
376,2024-10-01,222.49,1,222.49
376,2024-11-01,1164.9,2,582.45
376,2025-03-01,4864.77,1,4864.77
376,2025-08-01,5297.5,2,2648.75
377,2025-09-01,2604.38,1,2604.38
378,2025-07-01,4712.32,1,4712.32
378,2025-09-01,4350.14,1,4350.14
379,2024-12-01,4144.139999999999,2,2072.0699999999997
379,2025-02-01,484.2,1,484.2
379,2025-05-01,1185.87,1,1185.87
379,2025-06-01,3976.31,1,3976.31
379,2025-07-01,1514.81,2,757.405
379,2025-08-01,4614.07,2,2307.035
380,2025-02-01,1233.72,1,1233.72
381,2024-10-01,462.96,1,462.96
381,2024-11-01,74.15,1,74.15
381,2025-01-01,299.43,1,299.43
381,2025-02-01,804.46,1,804.46
381,2025-03-01,2716.13,1,2716.13
381,2025-05-01,3812.53,1,3812.53
381,2025-07-01,4315.33,1,4315.33
382,2024-09-01,3396.85,1,3396.85
382,2024-10-01,4659.39,1,4659.39
382,2024-12-01,2344.58,1,2344.58
382,2025-08-01,3287.98,1,3287.98
383,2024-11-01,5023.34,2,2511.67
383,2025-02-01,2545.42,1,2545.42
383,2025-05-01,4565.38,1,4565.38
383,2025-06-01,1224.87,1,1224.87
383,2025-08-01,64.81,1,64.81
385,2025-02-01,1658.28,1,1658.28
385,2025-04-01,242.3,1,242.3
385,2025-06-01,3436.91,1,3436.91
385,2025-07-01,1404.15,1,1404.15
385,2025-08-01,4920.69,1,4920.69
386,2024-12-01,3114.17,2,1557.085
386,2025-02-01,2461.58,1,2461.58
386,2025-04-01,836.19,1,836.19
386,2025-06-01,3595.46,2,1797.73
386,2025-09-01,5352.32,2,2676.16
387,2024-10-01,1264.93,1,1264.93
387,2025-01-01,312.42,1,312.42
387,2025-06-01,3993.47,1,3993.47
387,2025-07-01,1008.6,1,1008.6
388,2025-01-01,3204.84,1,3204.84
388,2025-03-01,3292.23,1,3292.23
388,2025-04-01,4068.83,1,4068.83
388,2025-05-01,4972.86,2,2486.43
389,2024-11-01,3311.06,1,3311.06
389,2025-01-01,2342.36,1,2342.36
389,2025-04-01,2551.01,1,2551.01
389,2025-05-01,4402.82,1,4402.82
389,2025-06-01,3770.36,1,3770.36
390,2024-12-01,3740.77,1,3740.77
390,2025-01-01,9195.58,3,3065.193333333333
390,2025-04-01,3673.3500000000004,2,1836.6750000000002
390,2025-06-01,1461.06,1,1461.06
391,2024-11-01,4563.35,1,4563.35
391,2025-03-01,1806.44,1,1806.44
391,2025-04-01,3404.09,1,3404.09
393,2025-01-01,187.03,1,187.03
393,2025-04-01,2802.02,1,2802.02
393,2025-05-01,62.75,1,62.75
394,2024-11-01,4194.12,1,4194.12
394,2024-12-01,3314.74,1,3314.74
394,2025-01-01,2878.02,2,1439.01
394,2025-04-01,365.46,1,365.46
394,2025-07-01,666.61,1,666.61
394,2025-08-01,8201.23,2,4100.615
395,2024-11-01,2079.24,1,2079.24
395,2025-02-01,4290.83,1,4290.83
395,2025-03-01,1000.83,1,1000.83
395,2025-05-01,1559.28,1,1559.28
395,2025-06-01,481.37,1,481.37
395,2025-07-01,3434.5,1,3434.5
395,2025-08-01,5710.400000000001,2,2855.2000000000003
396,2024-10-01,5521.23,2,2760.615
396,2025-01-01,3289.04,1,3289.04
396,2025-02-01,97.69,1,97.69
396,2025-04-01,4488.610000000001,2,2244.3050000000003
396,2025-07-01,66.88,1,66.88
396,2025-08-01,3095.05,1,3095.05
397,2024-12-01,9752.97,3,3250.99
397,2025-02-01,4299.17,1,4299.17
397,2025-04-01,3929.7,1,3929.7
397,2025-05-01,5115.89,2,2557.945
398,2024-09-01,2706.18,1,2706.18
398,2024-12-01,1044.19,1,1044.19
398,2025-03-01,3723.28,1,3723.28
398,2025-04-01,3780.7799999999997,2,1890.3899999999999
398,2025-05-01,450.88,1,450.88
398,2025-09-01,1067.19,1,1067.19
399,2024-11-01,2348.08,1,2348.08
399,2024-12-01,301.23,1,301.23
399,2025-04-01,2120.97,1,2120.97
399,2025-06-01,4012.94,2,2006.47
399,2025-07-01,4119.5,1,4119.5
399,2025-08-01,7303.32,2,3651.66
400,2024-10-01,4117.54,1,4117.54
400,2025-03-01,4019.86,1,4019.86
400,2025-06-01,4109.71,1,4109.71
401,2025-01-01,1523.94,1,1523.94
401,2025-09-01,3875.82,1,3875.82
402,2024-10-01,374.73,1,374.73
402,2025-03-01,1766.65,1,1766.65
403,2024-11-01,2582.64,1,2582.64
403,2025-02-01,3012.74,1,3012.74
403,2025-03-01,4562.97,1,4562.97
403,2025-06-01,4095.63,1,4095.63
404,2024-10-01,7540.81,2,3770.405
404,2024-11-01,1351.39,1,1351.39
404,2024-12-01,2420.95,1,2420.95
404,2025-04-01,821.57,1,821.57
404,2025-05-01,2141.82,1,2141.82
404,2025-08-01,3202.58,1,3202.58
404,2025-09-01,2705.82,1,2705.82
405,2024-10-01,587.41,1,587.41
405,2024-12-01,4542.92,2,2271.46
405,2025-02-01,3850.58,1,3850.58
405,2025-03-01,3966.58,2,1983.29
405,2025-05-01,3300.84,1,3300.84
406,2024-09-01,1484.94,1,1484.94
406,2024-10-01,415.38,1,415.38
406,2025-02-01,1730.12,1,1730.12
407,2025-06-01,4787.38,1,4787.38
407,2025-07-01,1224.61,1,1224.61
409,2024-10-01,2799.44,2,1399.72
409,2025-01-01,1406.74,1,1406.74
409,2025-02-01,4601.42,1,4601.42
409,2025-05-01,149.32,1,149.32
409,2025-06-01,5315.57,2,2657.785
409,2025-09-01,3170.15,1,3170.15
410,2024-10-01,3489.02,1,3489.02
410,2024-11-01,1733.56,1,1733.56
410,2025-05-01,3484.47,1,3484.47
413,2025-06-01,4563.94,2,2281.97
413,2025-07-01,3870.85,1,3870.85
413,2025-08-01,3390.06,1,3390.06
414,2024-10-01,3084.62,1,3084.62
414,2025-03-01,3796.18,1,3796.18
415,2024-10-01,774.05,1,774.05
415,2024-11-01,1967.36,1,1967.36
415,2024-12-01,812.61,1,812.61
415,2025-02-01,7551.34,2,3775.67
415,2025-07-01,1996.68,1,1996.68
416,2025-04-01,2267.75,1,2267.75
416,2025-05-01,28.95,1,28.95
417,2024-10-01,6723.8099999999995,2,3361.9049999999997
417,2024-11-01,1026.03,1,1026.03
417,2025-02-01,2126.87,1,2126.87
417,2025-05-01,1162.15,1,1162.15
417,2025-08-01,70.02,1,70.02
417,2025-09-01,1289.23,1,1289.23
418,2024-11-01,3085.47,1,3085.47
418,2025-01-01,4795.75,1,4795.75
418,2025-06-01,112.31,1,112.31
418,2025-07-01,6177.04,2,3088.52
418,2025-08-01,3078.68,1,3078.68
419,2025-03-01,46.39,1,46.39
419,2025-06-01,3556.01,1,3556.01
420,2024-10-01,4305.53,3,1435.1766666666665
420,2024-11-01,2552.59,2,1276.295
420,2024-12-01,3259.2599999999998,2,1629.6299999999999
420,2025-02-01,2688.69,1,2688.69
420,2025-03-01,4853.75,1,4853.75
420,2025-07-01,4998.47,1,4998.47
421,2024-10-01,10638.86,3,3546.286666666667
421,2024-12-01,87.95,1,87.95
421,2025-02-01,649.92,1,649.92
421,2025-03-01,1411.85,1,1411.85
421,2025-04-01,4388.36,2,2194.18
421,2025-05-01,2281.63,1,2281.63
421,2025-07-01,2969.46,1,2969.46
421,2025-08-01,4725.37,1,4725.37
422,2024-12-01,8201.35,2,4100.675
422,2025-04-01,4693.47,1,4693.47
422,2025-07-01,990.35,1,990.35
423,2024-11-01,407.01,1,407.01
423,2024-12-01,1557.19,1,1557.19
423,2025-03-01,11435.32,3,3811.773333333333
423,2025-06-01,2973.22,1,2973.22
423,2025-07-01,2102.03,1,2102.03
423,2025-08-01,3765.86,1,3765.86
424,2024-10-01,2449.25,1,2449.25
424,2025-02-01,970.34,1,970.34
425,2024-10-01,3049.43,1,3049.43
425,2025-01-01,1456.96,1,1456.96
425,2025-02-01,3063.45,2,1531.725
425,2025-04-01,3260.53,1,3260.53
425,2025-05-01,4588.3,1,4588.3
425,2025-06-01,3771.38,1,3771.38
425,2025-07-01,4799.69,1,4799.69
426,2024-11-01,1913.96,1,1913.96
426,2024-12-01,2142.52,1,2142.52
426,2025-02-01,2658.9,1,2658.9
426,2025-03-01,1404.72,1,1404.72
426,2025-05-01,2819.96,1,2819.96
427,2024-12-01,4667.8,1,4667.8
427,2025-01-01,1311.71,1,1311.71
427,2025-04-01,2925.58,2,1462.79
427,2025-05-01,3122.14,1,3122.14
427,2025-06-01,1758.11,1,1758.11
427,2025-08-01,4314.99,1,4314.99
427,2025-09-01,223.86,1,223.86
428,2024-11-01,3017.3,1,3017.3
428,2024-12-01,2568.46,1,2568.46
428,2025-08-01,6934.79,2,3467.395
429,2025-04-01,2083.87,1,2083.87
429,2025-05-01,3674.06,1,3674.06
429,2025-06-01,1099.69,1,1099.69
429,2025-07-01,872.37,1,872.37
430,2024-11-01,2424.67,2,1212.335
430,2025-01-01,2115.4,1,2115.4
430,2025-02-01,6845.469999999999,2,3422.7349999999997
430,2025-03-01,4140.8,1,4140.8
430,2025-08-01,1805.97,1,1805.97
431,2024-11-01,3477.26,1,3477.26
431,2024-12-01,442.41,1,442.41
431,2025-01-01,4733.38,2,2366.69
431,2025-05-01,4580.98,1,4580.98
431,2025-08-01,4335.46,1,4335.46
431,2025-09-01,2139.81,1,2139.81
432,2024-10-01,2611.8599999999997,2,1305.9299999999998
432,2024-11-01,4816.88,2,2408.44
432,2025-01-01,4703.72,1,4703.72
432,2025-03-01,2750.41,1,2750.41
432,2025-09-01,1892.02,1,1892.02
433,2024-11-01,1141.09,1,1141.09
433,2024-12-01,2840.58,1,2840.58
433,2025-01-01,1657.95,1,1657.95
433,2025-02-01,3234.09,1,3234.09
433,2025-08-01,4538.35,1,4538.35
433,2025-09-01,4356.46,1,4356.46
434,2024-11-01,6347.93,2,3173.965
434,2025-02-01,1003.82,1,1003.82
434,2025-03-01,4702.11,1,4702.11
434,2025-05-01,1816.46,1,1816.46
434,2025-07-01,1073.84,1,1073.84
434,2025-09-01,4722.99,1,4722.99
435,2025-02-01,3197.59,1,3197.59
435,2025-05-01,935.81,1,935.81
435,2025-07-01,1141.7,1,1141.7
435,2025-08-01,22.0,1,22.0
436,2024-10-01,2199.43,1,2199.43
436,2025-04-01,1331.85,1,1331.85
436,2025-06-01,743.65,2,371.825
437,2024-10-01,352.25,1,352.25
437,2024-11-01,6318.23,2,3159.115
437,2024-12-01,4230.15,1,4230.15
437,2025-03-01,788.05,1,788.05
437,2025-05-01,4883.72,1,4883.72
437,2025-07-01,1245.57,1,1245.57
438,2024-10-01,6118.27,2,3059.135
438,2024-11-01,1074.63,1,1074.63
438,2025-05-01,2938.92,1,2938.92
438,2025-07-01,1694.33,1,1694.33
438,2025-08-01,3234.27,1,3234.27
439,2025-03-01,1343.84,1,1343.84
439,2025-04-01,2833.43,1,2833.43
439,2025-05-01,1898.25,1,1898.25
440,2024-09-01,5159.7,2,2579.85
440,2024-10-01,8241.1,2,4120.55
440,2024-11-01,1263.5,1,1263.5
440,2025-01-01,1229.59,1,1229.59
440,2025-02-01,2224.75,1,2224.75
440,2025-04-01,527.24,1,527.24
440,2025-08-01,448.81,1,448.81
440,2025-09-01,151.23,1,151.23
441,2024-10-01,3432.38,1,3432.38
441,2024-11-01,3728.77,1,3728.77
441,2025-01-01,3884.14,1,3884.14
441,2025-02-01,642.67,1,642.67
441,2025-05-01,3719.1,1,3719.1
441,2025-06-01,4872.74,1,4872.74
442,2024-10-01,5599.870000000001,2,2799.9350000000004
442,2024-11-01,285.9,1,285.9
442,2024-12-01,3641.83,1,3641.83
442,2025-05-01,2882.0,1,2882.0
443,2025-05-01,4659.09,1,4659.09
443,2025-06-01,3752.38,1,3752.38
444,2025-04-01,3336.1,1,3336.1
444,2025-05-01,4344.0,1,4344.0
444,2025-06-01,4833.74,2,2416.87
445,2025-02-01,2115.68,1,2115.68
445,2025-04-01,3003.77,1,3003.77
445,2025-05-01,2215.81,1,2215.81
445,2025-09-01,1407.71,1,1407.71
446,2024-09-01,4200.81,1,4200.81
446,2025-01-01,4800.92,1,4800.92
446,2025-03-01,3334.85,1,3334.85
447,2024-11-01,3818.87,1,3818.87
447,2024-12-01,4313.66,1,4313.66
447,2025-01-01,2896.93,1,2896.93
447,2025-02-01,7769.85,2,3884.925
447,2025-04-01,4490.15,2,2245.075
448,2024-10-01,4167.87,1,4167.87
448,2024-12-01,3753.26,1,3753.26
448,2025-01-01,3487.41,1,3487.41
448,2025-02-01,4823.67,1,4823.67
448,2025-06-01,1671.26,1,1671.26
449,2024-10-01,4341.089999999999,2,2170.5449999999996
449,2024-11-01,2782.11,1,2782.11
449,2025-03-01,6317.46,3,2105.82
449,2025-04-01,3299.09,1,3299.09
449,2025-06-01,5662.08,2,2831.04
449,2025-07-01,4055.42,1,4055.42
449,2025-08-01,2716.61,1,2716.61
450,2024-10-01,8020.299999999999,3,2673.433333333333
450,2024-11-01,2225.76,1,2225.76
450,2025-05-01,1991.12,1,1991.12
450,2025-06-01,2539.86,1,2539.86
451,2024-11-01,2102.95,1,2102.95
451,2025-01-01,4912.03,1,4912.03
451,2025-05-01,3534.98,1,3534.98
451,2025-07-01,3644.05,1,3644.05
452,2024-10-01,3861.31,1,3861.31
452,2024-12-01,4202.29,1,4202.29
452,2025-01-01,3411.0,1,3411.0
452,2025-02-01,723.0,1,723.0
452,2025-03-01,1598.86,1,1598.86
452,2025-05-01,2436.06,2,1218.03
453,2025-01-01,4857.98,1,4857.98
453,2025-03-01,2339.51,1,2339.51
453,2025-06-01,4934.39,1,4934.39
453,2025-07-01,4071.91,1,4071.91
453,2025-09-01,2384.27,1,2384.27
454,2024-10-01,1332.81,1,1332.81
454,2024-11-01,7869.530000000001,2,3934.7650000000003
454,2025-03-01,1873.86,1,1873.86
454,2025-04-01,5650.58,2,2825.29
454,2025-06-01,3910.45,1,3910.45
454,2025-08-01,4256.35,1,4256.35
454,2025-09-01,4178.36,1,4178.36
455,2024-10-01,3412.4,1,3412.4
455,2025-01-01,3533.51,1,3533.51
455,2025-08-01,3254.1899999999996,2,1627.0949999999998
456,2024-09-01,3804.73,1,3804.73
456,2024-11-01,3939.58,1,3939.58
456,2025-01-01,4819.47,1,4819.47
456,2025-03-01,4018.82,1,4018.82
457,2025-06-01,3794.1,1,3794.1
458,2025-05-01,4253.65,1,4253.65
458,2025-06-01,1744.81,1,1744.81
458,2025-07-01,4705.31,1,4705.31
459,2024-12-01,4201.92,2,2100.96
459,2025-04-01,3741.5099999999998,2,1870.7549999999999
460,2024-11-01,5733.51,2,2866.755
460,2025-02-01,6288.65,2,3144.325
460,2025-03-01,7018.45,2,3509.225
460,2025-04-01,504.4,1,504.4
460,2025-06-01,704.89,1,704.89
460,2025-07-01,5845.82,2,2922.91
461,2024-11-01,3544.23,1,3544.23
461,2025-04-01,2286.49,1,2286.49
461,2025-06-01,4008.0,1,4008.0
461,2025-09-01,2642.29,1,2642.29
462,2024-10-01,1706.78,2,853.39
462,2024-12-01,3724.48,2,1862.24
462,2025-02-01,4156.88,1,4156.88
462,2025-03-01,2748.37,1,2748.37
462,2025-04-01,3676.1,1,3676.1
462,2025-05-01,1978.13,1,1978.13
463,2024-09-01,1604.43,1,1604.43
463,2024-12-01,3761.49,1,3761.49
463,2025-02-01,1200.19,1,1200.19
463,2025-05-01,3089.22,1,3089.22
463,2025-06-01,4945.15,1,4945.15
463,2025-07-01,4992.77,2,2496.385
463,2025-08-01,5567.79,2,2783.895
464,2025-01-01,2989.1200000000003,2,1494.5600000000002
464,2025-06-01,2872.15,2,1436.075
464,2025-08-01,700.72,1,700.72
464,2025-09-01,4787.24,1,4787.24
465,2024-12-01,1251.85,1,1251.85
465,2025-04-01,268.71,1,268.71
466,2024-12-01,1963.61,1,1963.61
466,2025-01-01,2659.04,1,2659.04
466,2025-09-01,1506.83,1,1506.83
467,2024-09-01,3334.34,1,3334.34
467,2024-11-01,2934.25,1,2934.25
467,2025-05-01,3694.83,1,3694.83
467,2025-07-01,2295.61,1,2295.61
467,2025-08-01,2919.92,1,2919.92
468,2024-10-01,772.15,1,772.15
468,2025-01-01,4435.35,2,2217.675
468,2025-04-01,931.5,1,931.5
468,2025-06-01,1119.07,1,1119.07
468,2025-08-01,3666.15,1,3666.15
469,2024-11-01,7197.57,2,3598.785
469,2025-01-01,945.23,1,945.23
469,2025-04-01,7004.3,2,3502.15
470,2024-09-01,7747.6900000000005,2,3873.8450000000003
470,2025-02-01,3441.0299999999997,2,1720.5149999999999
470,2025-04-01,1989.5,1,1989.5
470,2025-05-01,5743.52,2,2871.76
470,2025-08-01,3060.87,2,1530.435
471,2024-11-01,10884.21,3,3628.0699999999997
471,2025-01-01,1878.01,1,1878.01
471,2025-02-01,4699.8,1,4699.8
471,2025-06-01,3242.11,1,3242.11
471,2025-09-01,616.71,1,616.71
472,2025-02-01,4167.31,2,2083.655
472,2025-03-01,1805.06,1,1805.06
472,2025-04-01,4094.67,1,4094.67
472,2025-08-01,2673.85,1,2673.85
473,2024-09-01,4920.18,1,4920.18
473,2024-10-01,1944.49,1,1944.49
473,2024-12-01,3143.14,1,3143.14
473,2025-01-01,1344.16,1,1344.16
473,2025-03-01,4426.67,1,4426.67
473,2025-04-01,1471.99,1,1471.99
473,2025-09-01,4219.52,1,4219.52
474,2024-10-01,2441.49,1,2441.49
474,2025-03-01,136.01,1,136.01
474,2025-04-01,313.68,1,313.68
474,2025-05-01,1643.55,1,1643.55
474,2025-07-01,858.98,1,858.98
475,2024-10-01,208.29,1,208.29
475,2024-11-01,1841.18,1,1841.18
475,2025-02-01,4540.4,2,2270.2
475,2025-03-01,2237.71,1,2237.71
475,2025-04-01,1037.99,2,518.995
475,2025-05-01,4622.77,1,4622.77
475,2025-06-01,1100.31,1,1100.31
475,2025-08-01,1284.31,1,1284.31
475,2025-09-01,542.14,1,542.14
476,2024-10-01,2050.72,1,2050.72
476,2025-04-01,73.81,1,73.81
476,2025-05-01,3982.34,1,3982.34
476,2025-06-01,2405.58,1,2405.58
477,2024-10-01,4821.73,2,2410.865
477,2025-07-01,990.12,1,990.12
477,2025-09-01,2318.4,1,2318.4
478,2024-09-01,820.55,1,820.55
478,2024-11-01,794.29,1,794.29
478,2025-03-01,1241.8,1,1241.8
478,2025-05-01,2931.01,1,2931.01
478,2025-06-01,5726.700000000001,2,2863.3500000000004
478,2025-08-01,7027.75,2,3513.875
479,2024-10-01,2750.41,1,2750.41
479,2025-01-01,284.55,1,284.55
479,2025-04-01,1054.44,1,1054.44
479,2025-05-01,3187.85,1,3187.85
479,2025-09-01,883.52,1,883.52
480,2024-12-01,4681.64,1,4681.64
480,2025-01-01,4570.64,1,4570.64
480,2025-02-01,1722.6,1,1722.6
480,2025-06-01,2830.17,1,2830.17
480,2025-07-01,5930.38,2,2965.19
480,2025-08-01,3894.91,1,3894.91
480,2025-09-01,2186.8,2,1093.4
481,2024-09-01,3756.74,1,3756.74
481,2025-01-01,3892.77,2,1946.385
481,2025-02-01,838.77,1,838.77
